"","TFs","target","mor"
"4896","STAT1","MED16",-0.000167582483410013
"4897","STAT1","MET",0.559562320255105
"4898","STAT1","MMP13",0.875760869193789
"4899","STAT1","MMP9",-0.022913000184326
"4900","STAT1","MTMR9",0.352504874642448
"4901","STAT1","MUC1",0.599587421193528
"4902","STAT1","MUC4",0.668129732674976
"4903","STAT1","MVP",-8.67037992921672e-06
"4904","STAT1","MX1",0.781270566803458
"4905","STAT1","MYC",-0.000135915317593274
"4906","STAT1","MYD88",0.19852191915949
"4907","STAT1","NAA35",0.498360484054977
"4908","STAT1","NMI",0.920905326773032
"4909","STAT1","NOS2",0.774446637466552
"4910","STAT1","NOX5",0.692492120599729
"4911","STAT1","NR1H4",0.680955988586122
"4912","STAT1","OAS1",0.97445464238046
"4913","STAT1","OAS2",0.726708732536716
"4914","STAT1","OAS3",0.850188352736349
"4915","STAT1","OASL",0.701766201302336
"4916","STAT1","OPRM1",-1.08989884956515e-07
"4917","STAT1","PARP14",0.576157343345375
"4918","STAT1","PIM1",-0.271449169115816
"4919","STAT1","PLAU",0.559562320255105
"4920","STAT1","PLSCR1",0.901830979353808
"4921","STAT1","PML",0.755865338796034
"4922","STAT1","PPARA",0.283733019615526
"4923","STAT1","PPIP5K2",0.680955988586122
"4924","STAT1","PRF1",-6.3642781609527e-05
"4925","STAT1","PRKCE",-3.75728529435697e-06
"4926","STAT1","PROS1",-9.77861618092286e-05
"4927","STAT1","PSMB9",0.889429547471104
"4928","STAT1","PTGFR",0.271156894882559
"4929","STAT1","PTGS2",0.963557923057234
"4930","STAT1","PTTG1IP",0.909714335064115
"4931","STAT1","PWP2",0.65944563619927
"4932","STAT1","RBAK",0.648448429925047
"4933","STAT1","REV3L",0.836287766036807
"4934","STAT1","RIPK1",-0.00341564176874368
"4935","STAT1","RNF213",-4.09364445850771e-07
"4936","STAT1","RPS24",0.570246554311398
"4937","STAT1","S100A10",-1.63605478431235e-06
"4938","STAT1","SBNO2",0.522439948581609
"4939","STAT1","SCARB1",0.600748871354011
"4940","STAT1","SEMA4B",0.512812026094685
"4941","STAT1","SLC2A2",0.74294827372495
"4942","STAT1","SMARCA4",0.821428209747927
"4943","STAT1","SNRNP27",0.692492120599729
"4944","STAT1","SOCS1",-0.66206973253
"4945","STAT1","SOCS2",0.284714502402933
"4946","STAT1","SOCS3",0.234668098242057
"4947","STAT1","SOCS4",-0.10023792560923
"4948","STAT1","SOCS5",0.667049922633655
"4949","STAT1","SOCS6",0.909714335064115
"4950","STAT1","SOCS7",0.981698691692995
"4951","STAT1","STAT2",0.4791097882352
"4952","STAT1","STAT3",0.680955988586122
"4953","STAT1","TAP1",0.512812026094685
"4954","STAT1","TBX21",0.980657779519336
"4955","STAT1","TFF1",0.766601164703296
"4956","STAT1","TH",0.536855030479259
"4957","STAT1","TIMP1",0.825772703656539
"4958","STAT1","TLR3",0.213610775189091
"4959","STAT1","TNFRSF8",0.300685224084664
"4960","STAT1","TNFSF11",0.861356843961071
"4961","STAT1","TNFSF13B",0.8763108995839
"4962","STAT1","TP53",0.720835482570967
"4963","STAT1","TRIM25",0.885877253676901
"4964","STAT1","UBR1",-0.00273180466455665
"4965","STAT1","UPP1",-0.025036696172252
"4966","STAT1","VEGFA",0.981184835988822
"4967","STAT1","VEGFC",0.201632765692662
"4968","STAT1","VIP",0.641777873751822
"4969","STAT1","VPS33B",0.869004953523441
"4970","STAT1","ZC3HAV1",0.927800605478518
"4971","STAT1","ZFP1",0.526047395457853
"4972","STAT1","ZFP30",0.717871708428725
"4973","STAT1","ZNF107",0.682013641518719
"4974","STAT1","ZNF114",0.846964571717142
"4975","STAT1","ZNF12",0.551217524541981
"4976","STAT1","ZNF124",0.727680509581636
"4977","STAT1","ZNF140",0.46711055682031
"4978","STAT1","ZNF155",-8.44959368203431e-06
"4979","STAT1","ZNF157",0.440874247209339
"4980","STAT1","ZNF169",0.546437278135215
"4981","STAT1","ZNF175",-1.89338893394314e-07
"4982","STAT1","ZNF181",0.773583711094609
"4983","STAT1","ZNF184",0.692492120599729
"4984","STAT1","ZNF19",0.577337178239405
"4985","STAT1","ZNF200",0.945169125634051
"4986","STAT1","ZNF205",0.962401438760154
"4987","STAT1","ZNF222",0.268303617706135
"4988","STAT1","ZNF226",0.833531889596526
"4989","STAT1","ZNF227",0.944894604444037
"4990","STAT1","ZNF23",0.828624953617742
"4991","STAT1","ZNF230",0.928148608865475
"4992","STAT1","ZNF235",0.867270660119375
"4993","STAT1","ZNF25",0.766601164703296
"4994","STAT1","ZNF251",0.74294827372495
"4995","STAT1","ZNF254",0.188653376209071
"4996","STAT1","ZNF267",0.938841985247802
"4997","STAT1","ZNF268",0.919766238782196
"4998","STAT1","ZNF273",0.547633078605552
"4999","STAT1","ZNF282",-6.8687444002085e-06
"5000","STAT1","ZNF302",0.290644994835144
"5001","STAT1","ZNF311",0.221869999013413
"5002","STAT1","ZNF331",0.63842310325114
"5003","STAT1","ZNF333",-1.03798235869117e-05
"5004","STAT1","ZNF337",0.237286353524571
"5005","STAT1","ZNF33B",0.180590714322607
"5006","STAT1","ZNF343",0.925681702766093
"5007","STAT1","ZNF354A",-2.31595836763462e-07
"5008","STAT1","ZNF367",-1.86090077963345e-05
"5009","STAT1","ZNF398",0.915468154089897
"5010","STAT1","ZNF41",0.548828395210152
"5011","STAT1","ZNF417",0.194682618696037
"5012","STAT1","ZNF418",0.28569797430906
"5013","STAT1","ZNF419",0.931215567180816
"5014","STAT1","ZNF425",0.835602065851625
"5015","STAT1","ZNF460",0.404502213739333
"5016","STAT1","ZNF490",0.372516917632423
"5017","STAT1","ZNF510",0.221869999013413
"5018","STAT1","ZNF519",0.926393916768994
"5019","STAT1","ZNF529",0.230347676233344
"5020","STAT1","ZNF546",0.802466809166205
"5021","STAT1","ZNF550",0.46711055682031
"5022","STAT1","ZNF567",0.397569720429703
"5023","STAT1","ZNF585A",0.601909276897759
"5024","STAT1","ZNF589",-4.11335809346789e-05
"5025","STAT1","ZNF596",0.8763108995839
"5026","STAT1","ZNF599",0.473105890531695
"5027","STAT1","ZNF613",0.906714730883804
"5028","STAT1","ZNF619",0.951157242993382
"5029","STAT1","ZNF630",0.339436430524793
"5030","STAT1","ZNF655",-0.000435279345653442
"5031","STAT1","ZNF669",0.565504739067188
"5032","STAT1","ZNF670",0.728650245563958
"5033","STAT1","ZNF680",0.893861966573654
"5034","STAT1","ZNF689",-5.57869974002497e-07
"5035","STAT1","ZNF713",0.623743280127576
"5036","STAT1","ZNF721",0.179870760278863
"5037","STAT1","ZNF746",-6.69252528591524e-06
"5038","STAT1","ZNF764",0.87465486333402
"5039","STAT1","ZNF777",0.855236084979717
"5040","STAT1","ZNF778",-1.44578381590103e-05
"5041","STAT1","ZNF782",0.884845233456275
"5042","STAT1","ZNF786",0.828624953617742
"5043","STAT1","ZNF79",0.571430218996049
"5044","STAT1","ZNF8",-4.31924164683151e-05
"5045","STAT1","ZNF81",0.610001893602398
"5046","STAT1","ZNF84",0.786295497030837
"5047","STAT1","ZNF860",0.418479617366814
"5048","STAT1","ZNF878",-3.72959999475385e-05
"5049","STAT1","ZNF879",0.278855611609615
"5050","STAT2","BST2",0.322381194071489
"5051","STAT2","CFB",-8.12361160411441e-08
"5052","STAT2","IFIT3",0.996032230830472
"5053","STAT2","IRF1",0.819226126868568
"5054","STAT2","IRF7",0.526047395457853
"5055","STAT2","MX1",0.999427286331633
"5056","STAT2","OAS1",0.994401209896732
"5057","STAT2","OAS2",0.999837927350291
"5058","STAT2","PML",-3.06298056930273e-05
"5059","STAT2","ADAR",-4.76120873591606e-05
"5060","STAT2","ATP13A1",-7.70945280430502e-05
"5061","STAT2","DDX60L",0.9058423612492
"5062","STAT2","DHX58",0.894345216234389
"5063","STAT2","DTX3L",0.503177807204463
"5064","STAT2","EIF2AK2",-0.000179631063260722
"5065","STAT2","EPSTI1",0.999966312286769
"5066","STAT2","FAM111A",0.986788020384742
"5067","STAT2","IFI35",0.70278726956166
"5068","STAT2","ISG15",0.981900604253632
"5069","STAT2","MOV10",-0.0456332884489371
"5070","STAT2","MYD88",-5.15461734567966e-06
"5071","STAT2","OAS3",0.997563707567515
"5072","STAT2","OASL",0.992705116497883
"5073","STAT2","PARP10",0.845004669375953
"5074","STAT2","PARP14",0.997831539864216
"5075","STAT2","PARP9",0.999869430859625
"5076","STAT2","PIM1",-0.000183828906535121
"5077","STAT2","PSMB8",-0.234489237208364
"5078","STAT2","SAMD9",0.999560567392627
"5079","STAT2","SOCS1",0.189399394808581
"5080","STAT2","SP110",-7.88737232644225e-08
"5081","STAT2","SP140L",0.999380888844969
"5082","STAT2","STAT1",0.4791097882352
"5083","STAT2","TAP2",-0.0348393072490048
"5084","STAT2","TRIM21",0.270203745207552
"5085","STAT2","TRIM56",0.975534585450187
"5086","STAT2","USF1",0.808685717071181
"5087","STAT2","XAF1",0.74668147994975
"5088","STAT3","A2M",0.920527187698236
"5089","STAT3","BCL2",0.523642654293974
"5090","STAT3","BCL2L1",0.711890582614034
"5091","STAT3","BCL6",0.927451139183213
"5092","STAT3","BIRC3",-8.47168563070731e-07
"5093","STAT3","BIRC5",0.181312832833039
"5094","STAT3","CCL2",0.310915616563851
"5095","STAT3","CCND1",-1.46737584825227e-06
"5096","STAT3","CCND2",0.800097940049007
"5097","STAT3","CCND3",-0.000102521835949831
"5098","STAT3","CD274",-0.000277593335001309
"5099","STAT3","CDK4",0.912631617394797
"5100","STAT3","CDKN1A",0.425519492817386
"5101","STAT3","CFB",0.469507557104879
"5102","STAT3","CHI3L1",-3.56331657209484e-06
"5103","STAT3","CISH",0.379288631049848
"5104","STAT3","COPS5",0.966309925052392
"5105","STAT3","CRP",0.930206165738246
"5106","STAT3","CSRP1",0.960808012462547
"5107","STAT3","CYP19A1",0.332989789283236
"5108","STAT3","EGFR",0.448002121311929
"5109","STAT3","ESR1",-2.0872178172921e-06
"5110","STAT3","ESR2",-1.06491951133589e-05
"5111","STAT3","ETV6",0.623743280127576
"5112","STAT3","FAS",0.798507545965228
"5113","STAT3","FOS",0.718861630255333
"5114","STAT3","GFAP",0.608849124042947
"5115","STAT3","HAMP",0.814762125917346
"5116","STAT3","HIF1A",0.516423603769385
"5117","STAT3","HMOX1",-2.67261114726451e-07
"5118","STAT3","HSPB1",0.661626348023989
"5119","STAT3","IFNAR1",0.920527187698236
"5120","STAT3","IGF1",-0.00290418722056038
"5121","STAT3","IL10",0.574976717486413
"5122","STAT3","IL21",0.846964571717142
"5123","STAT3","IL2RA",-3.91695071613148e-05
"5124","STAT3","IL6",-2.2504061282339e-07
"5125","STAT3","IL6ST",0.799303857800586
"5126","STAT3","IRF1",0.414971994669704
"5127","STAT3","JUNB",0.938841985247802
"5128","STAT3","KLF11",-0.0419783159161725
"5129","STAT3","LBP",0.252488748440935
"5130","STAT3","LTBP1",0.314020896589365
"5131","STAT3","MCL1",0.493544163645128
"5132","STAT3","MMP3",0.96837457948874
"5133","STAT3","MUC1",0.955882986672833
"5134","STAT3","MUC4",0.182037117318761
"5135","STAT3","MYC",-9.99866972490755e-07
"5136","STAT3","MYD88",0.359122950261563
"5137","STAT3","NNMT",0.368029593436875
"5138","STAT3","NOX5",0.722801311165472
"5139","STAT3","OSM",0.600748871354011
"5140","STAT3","PGF",-6.06508976854567e-05
"5141","STAT3","PIM1",-0.0479588213250872
"5142","STAT3","PRF1",-0.0205825644692233
"5143","STAT3","PTGS2",0.610001893602398
"5144","STAT3","PTPN13",-0.000142412086856774
"5145","STAT3","REG1A",0.327663916228545
"5146","STAT3","RNLS",0.637302024693752
"5147","STAT3","ROR1",-0.0824316463709834
"5148","STAT3","RORA",0.578516209729331
"5149","STAT3","S100A11",0.444435243246651
"5150","STAT3","SAA1",-0.0973104905544944
"5151","STAT3","SOCS1",-0.647614712429671
"5152","STAT3","SOCS3",0.48512059498155
"5153","STAT3","STAT1",0.680955988586122
"5154","STAT3","TIMP1",0.903183800362873
"5155","STAT3","TP53",0.636179552036972
"5156","STAT3","TRH",0.74012620617336
"5157","STAT3","TWIST1",0.877405034467979
"5158","STAT3","USP7",0.365794315568746
"5159","STAT3","VEGFA",0.792870948207531
"5160","STAT3","VEGFB",0.229490106531382
"5161","STAT3","VIP",0.75857858873463
"5162","STAT3","ZFP36",0.887918471920934
"5163","STAT4","IFNG",0.889429547471104
"5164","STAT4","IL2RA",0.669207887731017
"5165","STAT4","IRF1",0.908438962243396
"5166","STAT4","MYC",-4.21508841362044e-05
"5167","STAT4","PIM1",0.254317804378085
"5168","STAT4","PRF1",0.187909536506417
"5169","STAT4","S100A4",-0.00188457021272794
"5170","STAT4","SOCS3",-0.04488054487663
"5171","STAT4","TBX21",0.354704855089869
"5172","STAT4","CCND2",0.274028639186601
"5173","STAT5A","BCL2",-0.978822022726672
"5174","STAT5A","BCL2L1",0.662714303956118
"5175","STAT5A","BCL6",-0.139196589731901
"5176","STAT5A","CCND1",0.984950235451126
"5177","STAT5A","CCND2",-1.38949166838513e-06
"5178","STAT5A","CCND3",0.44206057125348
"5179","STAT5A","CEL",0.944894604444037
"5180","STAT5A","CSN2",0.193162207236073
"5181","STAT5A","ESR1",0.841695218565126
"5182","STAT5A","ESR2",0.998331684098539
"5183","STAT5A","IFNG",0.44562356593321
"5184","STAT5A","IGF1",-1.1498485546924e-05
"5185","STAT5A","IL2RA",0.940921619510452
"5186","STAT5A","IL6ST",-0.472370835742238
"5187","STAT5A","IRF1",0.867270660119375
"5188","STAT5A","LONP1",-0.15933552009088
"5189","STAT5A","MUC1",0.207161118122776
"5190","STAT5A","MYD88",0.857094234257492
"5191","STAT5A","OSM",-2.31595836763462e-07
"5192","STAT5A","PIM1",0.685176008851978
"5193","STAT5A","PRF1",0.999903048969089
"5194","STAT5B","BCL2L1",0.241693295732591
"5195","STAT5B","BCL6",0.980117220674223
"5196","STAT5B","CCND1",-5.37519243445393e-05
"5197","STAT5B","CCND3",-0.0021345068693586
"5198","STAT5B","CEL",-0.000152719607240326
"5199","STAT5B","ESR1",-0.0268631698297911
"5200","STAT5B","ESR2",-0.0308837035504267
"5201","STAT5B","FCGR1A",-1.81469463461105e-05
"5202","STAT5B","IFNG",-0.0202159953055949
"5203","STAT5B","IGF1",-6.41580466045656e-07
"5204","STAT5B","IL2RA",-1.89338893394314e-07
"5205","STAT5B","IL6ST",0.511607952187066
"5206","STAT5B","MUC1",0.997859543682411
"5207","STAT5B","OSM",0.381556404960382
"5208","STAT5B","PIM1",-0.895130600795031
"5209","STAT5B","PRF1",-0.0123239005090296
"5210","STAT6","ALOX15",-1.94880057126488e-07
"5211","STAT6","BCL2L1",0.216888199036848
"5212","STAT6","CCL17",0.989620721290511
"5213","STAT6","CISH",0.351407183011135
"5214","STAT6","FOS",0.778728174448481
"5215","STAT6","IL4",0.665968466128523
"5216","STAT6","IRF1",0.989377349559997
"5217","STAT6","RHOA",0.951157242993382
"5218","STAT6","SLC26A4",0.327663916228545
"5219","STAT6","SOCS1",-0.000486439016572271
"5220","TAL1","ALDH1A2",0.230347676233344
"5221","TAL1","BRF1",0.708873534966497
"5222","TAL1","C3AR1",-0.0104075711158091
"5223","TAL1","CD34",0.492340340774693
"5224","TAL1","CDH13",0.425519492817386
"5225","TAL1","CDH23",0.967011320431888
"5226","TAL1","CHST11",0.434953249043778
"5227","TAL1","DOCK9",-0.0837012856232491
"5228","TAL1","ELMO1",0.91744569231674
"5229","TAL1","ERG",0.98219964264314
"5230","TAL1","MYB",0.247052565225472
"5231","TAL1","NBAS",0.597261433818077
"5232","TAL1","NFKB1",0.546437278135215
"5233","TAL1","PLEKHO1",0.860754134528039
"5234","TAL1","PPP3CA",0.476707307187865
"5235","TAL1","SSH2",0.50197342936458
"5236","TAL1","UBE2H",0.181312832833039
"5237","TAL1","USP34",-0.0372987076322662
"5238","TCF3","BBC3",-2.64004966039498e-05
"5239","TCF3","CDK6",0.974864614687161
"5240","TCF3","CR2",0.205570627737483
"5241","TCF3","ANP32A",0.93154919421824
"5242","TCF3","AXIN1",0.923141757728153
"5243","TCF3","CIITA",0.980870205375901
"5244","TCF3","KDM2B",0.998096857018636
"5245","TCF3","MAD1L1",0.993757199530395
"5246","TCF3","MED15",0.992961527514577
"5247","TCF3","NUP210",0.989799859932949
"5248","TCF3","PSTPIP1",0.546437278135215
"5249","TCF3","RALGDS",0.951649346070508
"5250","TCF3","SLC37A1",0.685176008851978
"5251","TCF3","VAV2",-9.32612372051185e-05
"5252","TCF7L2","ABCB1",-0.000363973249744201
"5253","TCF7L2","AXIN2",-0.799443949486371
"5254","TCF7L2","BIRC5",0.997516184102094
"5255","TCF7L2","CCND1",-0.0132768411053692
"5256","TCF7L2","CD44",-0.921813066338125
"5257","TCF7L2","CTNNB1",0.279827076625685
"5258","TCF7L2","DKK1",0.507995274288549
"5259","TCF7L2","FGF18",0.668129732674976
"5260","TCF7L2","GLCE",0.301699804324689
"5261","TCF7L2","GLI2",0.694566041340269
"5262","TCF7L2","LEF1",-0.970773037427378
"5263","TCF7L2","MMP7",0.661626348023989
"5264","TCF7L2","MYC",0.959154054991827
"5265","TCF7L2","SNAI2",-8.68494280602737e-05
"5266","TCF7L2","SP5",-0.000159985378796244
"5267","TCF7L2","STAT3",0.518830651395202
"5268","TCF7L2","TCF7",0.436135990706233
"5269","TCF7L2","TNFRSF11B",-1.08989884956515e-07
"5270","TCF7L2","VIM",0.752217498494132
"5271","TFAP2A","ACHE",0.412638358519389
"5272","TFAP2A","ADM",0.208760378657456
"5273","TFAP2A","ADRA1A",0.248856107125708
"5274","TFAP2A","ADRA2B",-6.06725982350661e-07
"5275","TFAP2A","APP",0.214426845435229
"5276","TFAP2A","BACE1",-3.45381887144325e-07
"5277","TFAP2A","BCL2",-3.55090418503231e-05
"5278","TFAP2A","CCNB1",0.777876284883914
"5279","TFAP2A","CDH1",-2.18666089841854e-07
"5280","TFAP2A","CDKN1A",-0.000878269425618896
"5281","TFAP2A","CFTR",0.462321561707659
"5282","TFAP2A","CGA",0.34051665471504
"5283","TFAP2A","CRABP2",-2.39002839035046e-05
"5284","TFAP2A","CRX",0.493544163645128
"5285","TFAP2A","CSH1",-0.02639552874488
"5286","TFAP2A","CYP11A1",-1.06491951133589e-05
"5287","TFAP2A","DBH",0.260785959097433
"5288","TFAP2A","EGFR",0.334060057503168
"5289","TFAP2A","ERBB2",0.598424938104767
"5290","TFAP2A","ETS1",-1.5922014515519e-06
"5291","TFAP2A","F2R",0.284714502402933
"5292","TFAP2A","FAS",0.214426845435229
"5293","TFAP2A","FMR1",0.36356473127025
"5294","TFAP2A","FOXA1",0.698691654567038
"5295","TFAP2A","GALNT3",-0.0434079362156969
"5296","TFAP2A","GAST",0.389533463094669
"5297","TFAP2A","GPX4",-4.33148590441736e-07
"5298","TFAP2A","GUSB",0.920527187698236
"5299","TFAP2A","HGF",-3.85806755252162e-06
"5300","TFAP2A","HIP1",-1.03798235869117e-05
"5301","TFAP2A","HMOX1",0.223548087149254
"5302","TFAP2A","HOXA4",-0.190910730017204
"5303","TFAP2A","HSD17B1",0.190897972935171
"5304","TFAP2A","HTT",-0.00116080929207592
"5305","TFAP2A","IGFBP5",0.352504874642448
"5306","TFAP2A","KIT",0.182037117318761
"5307","TFAP2A","KRT5",0.233799675775364
"5308","TFAP2A","L1CAM",0.348123409783447
"5309","TFAP2A","MIP",0.289651652988581
"5310","TFAP2A","MMP2",0.418479617366814
"5311","TFAP2A","MPG",-0.00236651693791575
"5312","TFAP2A","MYC",0.898145612267878
"5313","TFAP2A","NME3",-3.08248219161642e-07
"5314","TFAP2A","NR3C1",0.473105890531695
"5315","TFAP2A","OAT",0.280800554609617
"5316","TFAP2A","PENK",-7.04945004351209e-06
"5317","TFAP2A","PLAUR",0.51762720360219
"5318","TFAP2A","POLD2",0.370270487033888
"5319","TFAP2A","PRKCA",-1.86090077963345e-05
"5320","TFAP2A","PTGS2",-6.3531189234042e-06
"5321","TFAP2A","PVR",0.580871812905634
"5322","TFAP2A","S100B",-1.52090678554456e-05
"5323","TFAP2A","SERPINE1",-1.89338893394314e-07
"5324","TFAP2A","SLC19A1",0.190897972935171
"5325","TFAP2A","SMPD1",0.368029593436875
"5326","TFAP2A","SNAP91",-0.00797084154394116
"5327","TFAP2A","SP1",0.194682618696037
"5328","TFAP2A","SPRY2",0.34051665471504
"5329","TFAP2A","TAF7",0.65944563619927
"5330","TFAP2A","TH",0.368029593436875
"5331","TFAP2A","TIMP2",0.205570627737483
"5332","TFAP2A","VEGFA",-2.2504061282339e-07
"5333","TFAP2C","CDKN1A",-0.620655061854795
"5334","TFAP2C","CRABP2",-0.00401150728793031
"5335","TFAP2C","CSTA",0.956108150329441
"5336","TFAP2C","ECM1",0.678835433188861
"5337","TFAP2C","ERBB2",-3.85806755252162e-06
"5338","TFAP2C","ESR1",0.784629398096822
"5339","TFAP2C","FOXA1",0.382692221030129
"5340","TFAP2C","FOXC1",-8.12361160411441e-08
"5341","TFAP2C","FREM2",0.672432338688883
"5342","TFAP2C","GREB1",0.650660111915873
"5343","TFAP2C","MMP2",0.824333366724132
"5344","TFAP2C","MYC",-3.82216879055866e-05
"5345","TFAP2C","RET",0.956108150329441
"5346","TFAP2C","SULT1E1",0.93607374025561
"5347","TFAP2C","TFF1",0.966837222220818
"5348","TFDP1","CAV1",-2.2504061282339e-07
"5349","TFDP1","CCNE1",-1.24557731902368e-06
"5350","TFDP1","CDK1",0.846964571717142
"5351","TFDP1","DHFR",0.928840245327547
"5352","TFDP1","MYBL2",-0.000398100684624048
"5353","TFDP1","PCNA",0.194682618696037
"5354","TFDP1","RRM1",0.770981724053601
"5355","TFDP1","TYMS",0.935126874089675
"5356","TFDP1","CCNE2",0.48512059498155
"5357","TFDP1","CKAP2L",-2.58784645704904e-06
"5358","TFDP1","HNRNPUL1",0.680955988586122
"5359","TFDP1","PTMA",0.592597440740673
"5360","TP53","ABCB1",-5.7794693643226e-05
"5361","TP53","ABCC1",-0.333542078325673
"5362","TP53","ACTA2",0.995013785368213
"5363","TP53","ADA",0.521237037274053
"5364","TP53","AFP",0.99553621420306
"5365","TP53","AIFM2",0.955882986672833
"5366","TP53","AKT1",0.915067818232275
"5367","TP53","ALDH1A3",0.492340340774693
"5368","TP53","ALOX5",-2.57527678130517e-05
"5369","TP53","ANTXR1",0.202415954447976
"5370","TP53","APAF1",-0.000159985378796244
"5371","TP53","APCS",0.339436430524793
"5372","TP53","ARID3A",-7.70945280430502e-05
"5373","TP53","ASCC3",0.565504739067188
"5374","TP53","ATF3",-2.45268398982205e-07
"5375","TP53","BAK1",0.959364175543156
"5376","TP53","BAX",0.997247826219065
"5377","TP53","BBC3",0.662714303956118
"5378","TP53","BCL2",0.704823696374163
"5379","TP53","BCL2L1",-0.00983320349983242
"5380","TP53","BCL2L14",0.801679415692911
"5381","TP53","BCL3",-3.38047860227354e-05
"5382","TP53","BCL6",0.529652631250442
"5383","TP53","BDKRB2",0.995396437629693
"5384","TP53","BID",0.362452098290325
"5385","TP53","BIRC5",0.622604884303992
"5386","TP53","BIRC8",0.99553621420306
"5387","TP53","BNIP3L",-0.00025344990400368
"5388","TP53","BRCA1",-0.0958730153723331
"5389","TP53","BRCA2",-0.000691677715366568
"5390","TP53","BTG1",0.835602065851625
"5391","TP53","BTG2",0.861957483758911
"5392","TP53","BTG3",0.444435243246651
"5393","TP53","CABLES1",-2.00578943457067e-07
"5394","TP53","CASP1",0.993209572123305
"5395","TP53","CASP10",0.290644994835144
"5396","TP53","CASP3",0.901376521508349
"5397","TP53","CASP6",0.905403597017427
"5398","TP53","CAV1",0.19165053447658
"5399","TP53","CCNA1",-3.55324624581707e-07
"5400","TP53","CCNA2",-0.001291015815682
"5401","TP53","CCNB1",0.637302024693752
"5402","TP53","CCND1",0.368029593436875
"5403","TP53","CCNG1",0.929183887602354
"5404","TP53","CCNG2",0.33085432303439
"5405","TP53","CCNK",-0.951538932058862
"5406","TP53","CD82",0.867270660119375
"5407","TP53","CDC25C",-7.23475230153442e-06
"5408","TP53","CDH13",0.974591972379448
"5409","TP53","CDK1",-0.00146564408303717
"5410","TP53","CDKN1A",-5.64156146242209e-05
"5411","TP53","CDKN1B",0.987085686505587
"5412","TP53","CHEK1",-3.65545512653252e-07
"5413","TP53","CHEK2",-1.7747622066827e-06
"5414","TP53","CHMP4C",-0.890003818091944
"5415","TP53","CHUK",-5.0211710702325e-06
"5416","TP53","CKM",0.98408012664971
"5417","TP53","COL18A1",0.253402217486795
"5418","TP53","CTNNB1",0.738234331607077
"5419","TP53","CTSD",0.223548087149254
"5420","TP53","CX3CL1",0.99341006563561
"5421","TP53","CYP24A1",0.898612527368456
"5422","TP53","DCC",0.938236094078807
"5423","TP53","DDB1",0.680955988586122
"5424","TP53","DDB2",0.897206385531362
"5425","TP53","DDIT4",0.205570627737483
"5426","TP53","DDR1",0.905403597017427
"5427","TP53","DKK1",0.178437339366077
"5428","TP53","DNMT1",-1.24557731902368e-06
"5429","TP53","DUSP1",0.855857565182572
"5430","TP53","DUSP11",0.383829309252126
"5431","TP53","DUSP5",0.922030458062618
"5432","TP53","E2F1",0.189399394808581
"5433","TP53","E2F3",0.463518152074453
"5434","TP53","E2F7",-0.000196994988020407
"5435","TP53","EDN2",0.986636828719886
"5436","TP53","EEF1A1",0.974999932794956
"5437","TP53","EGFR",0.839008829521991
"5438","TP53","EGR1",-0.0399122830628454
"5439","TP53","EI24",0.600748871354011
"5440","TP53","ELF4",0.917053388058903
"5441","TP53","EPCAM",0.270203745207552
"5442","TP53","EPHA2",-4.58274127364237e-07
"5443","TP53","ESR1",-1.46737584825227e-06
"5444","TP53","EZH2",-1.83951209158463e-07
"5445","TP53","FANCC",0.570246554311398
"5446","TP53","FAS",0.734425537111366
"5447","TP53","FBLN1",0.813256366518276
"5448","TP53","FBLN2",-6.69252528591524e-06
"5449","TP53","FDXR",0.978054602376719
"5450","TP53","FGF2",0.956332283849283
"5451","TP53","FLT1",-8.36674053821185e-08
"5452","TP53","FOS",-7.70945280430502e-05
"5453","TP53","FRMD5",-8.8967418689063e-06
"5454","TP53","GADD45A",0.200072961541036
"5455","TP53","GADD45G",0.766601164703296
"5456","TP53","GDF15",0.947848386645843
"5457","TP53","GHR",0.593764911693112
"5458","TP53","GML",0.872980934857561
"5459","TP53","GPNMB",-8.01498272214477e-07
"5460","TP53","GPX1",0.338357845275691
"5461","TP53","GSTP1",0.607695229256705
"5462","TP53","HGF",0.787125213868539
"5463","TP53","HIC1",-5.72357544503549e-06
"5464","TP53","HIPK2",-5.575885724169e-06
"5465","TP53","HNF4A",0.44324757413808
"5466","TP53","HNRNPUL1",0.182037117318761
"5467","TP53","HRAS",0.791240438793918
"5468","TP53","HSP90AB1",0.375896771033796
"5469","TP53","HTT",0.361340917487054
"5470","TP53","IER3",0.230347676233344
"5471","TP53","IFI16",-9.12881512704793e-06
"5472","TP53","IGF1R",0.180590714322607
"5473","TP53","IGFBP3",0.745751355653826
"5474","TP53","IL1B",-2.91167885919416e-07
"5475","TP53","ING1",0.54045147677779
"5476","TP53","INTS7",0.660536789143876
"5477","TP53","IRF5",0.827915190187896
"5478","TP53","JAK2",-0.827603949324639
"5479","TP53","KAT2B",-0.131696585294443
"5480","TP53","KLK3",0.992705116497883
"5481","TP53","KRT8",0.768359963764616
"5482","TP53","LIF",0.480311449975668
"5483","TP53","LIG1",0.960604617264924
"5484","TP53","LITAF",-2.38778815178892e-06
"5485","TP53","MAD1L1",0.997817410427459
"5486","TP53","MAP4",-0.0162613578181437
"5487","TP53","MAPK8",0.46711055682031
"5488","TP53","MCM7",0.904076932223896
"5489","TP53","MDM2",-0.0503880405694518
"5490","TP53","MDM4",0.267356647732751
"5491","TP53","MET",-0.00184571747422295
